location,label
../geological_similarity\quartzite\1CVBR.jpg,3
../geological_similarity\quartzite\1CXUU.jpg,3
../geological_similarity\quartzite\1D3P3.jpg,3
../geological_similarity\quartzite\1DA8H.jpg,3
../geological_similarity\quartzite\1DGLB.jpg,3
../geological_similarity\quartzite\1DOH7.jpg,3
../geological_similarity\quartzite\1DV7A.jpg,3
../geological_similarity\quartzite\1DWAT.jpg,3
../geological_similarity\quartzite\1EH7X.jpg,3
../geological_similarity\quartzite\1EXNH.jpg,3
../geological_similarity\quartzite\1F88J.jpg,3
../geological_similarity\quartzite\1FP0Y.jpg,3
../geological_similarity\quartzite\1FS7P.jpg,3
../geological_similarity\quartzite\1GG0V.jpg,3
../geological_similarity\quartzite\1H0F4.jpg,3
../geological_similarity\quartzite\1H503.jpg,3
../geological_similarity\quartzite\1HBZP.jpg,3
../geological_similarity\quartzite\1HECR.jpg,3
../geological_similarity\quartzite\1HVIB.jpg,3
../geological_similarity\quartzite\1IV36.jpg,3
../geological_similarity\quartzite\1IYIZ.jpg,3
../geological_similarity\quartzite\1IYYE.jpg,3
../geological_similarity\quartzite\1JCZ0.jpg,3
../geological_similarity\quartzite\1JEGX.jpg,3
../geological_similarity\quartzite\1JNPT.jpg,3
../geological_similarity\quartzite\1K4ZM.jpg,3
../geological_similarity\quartzite\1KCIT.jpg,3
../geological_similarity\quartzite\1LH16.jpg,3
../geological_similarity\quartzite\1LR2I.jpg,3
../geological_similarity\quartzite\1MRH6.jpg,3
../geological_similarity\quartzite\1N5OF.jpg,3
../geological_similarity\quartzite\1NEXI.jpg,3
../geological_similarity\quartzite\1NF92.jpg,3
../geological_similarity\quartzite\1NU6Q.jpg,3
../geological_similarity\quartzite\1P72R.jpg,3
../geological_similarity\quartzite\1PDKA.jpg,3
../geological_similarity\quartzite\1PODO.jpg,3
../geological_similarity\quartzite\1PYLI.jpg,3
../geological_similarity\quartzite\1Q35W.jpg,3
../geological_similarity\quartzite\1QBB1.jpg,3
../geological_similarity\quartzite\1QJ19.jpg,3
../geological_similarity\quartzite\1QPSR.jpg,3
../geological_similarity\quartzite\1R3HC.jpg,3
../geological_similarity\quartzite\1R8NU.jpg,3
../geological_similarity\quartzite\1RLQG.jpg,3
../geological_similarity\quartzite\1RR4C.jpg,3
../geological_similarity\quartzite\1RT9R.jpg,3
../geological_similarity\quartzite\1RTDZ.jpg,3
../geological_similarity\quartzite\1RW3I.jpg,3
../geological_similarity\quartzite\1S1OJ.jpg,3
../geological_similarity\quartzite\1SPKV.jpg,3
../geological_similarity\quartzite\1TP3W.jpg,3
../geological_similarity\quartzite\1TQ09.jpg,3
../geological_similarity\quartzite\1TXZF.jpg,3
../geological_similarity\quartzite\1U64L.jpg,3
../geological_similarity\quartzite\1U7B8.jpg,3
../geological_similarity\quartzite\1UOKC.jpg,3
../geological_similarity\quartzite\1URN0.jpg,3
../geological_similarity\quartzite\1V05M.jpg,3
../geological_similarity\quartzite\1V3I6.jpg,3
../geological_similarity\quartzite\1VBEK.jpg,3
../geological_similarity\quartzite\1VCTN.jpg,3
../geological_similarity\quartzite\1VK6N.jpg,3
../geological_similarity\quartzite\1VLI5.jpg,3
../geological_similarity\quartzite\1VLZ9.jpg,3
../geological_similarity\quartzite\1W3DU.jpg,3
../geological_similarity\quartzite\1W4SE.jpg,3
../geological_similarity\quartzite\1W4X1.jpg,3
../geological_similarity\quartzite\1WBJ8.jpg,3
../geological_similarity\quartzite\1WFXW.jpg,3
../geological_similarity\quartzite\1WJVT.jpg,3
../geological_similarity\quartzite\1WY8G.jpg,3
../geological_similarity\quartzite\1X147.jpg,3
../geological_similarity\quartzite\1X367.jpg,3
../geological_similarity\quartzite\1XHUP.jpg,3
../geological_similarity\quartzite\1XLHV.jpg,3
../geological_similarity\quartzite\1Y2OW.jpg,3
../geological_similarity\quartzite\1YL21.jpg,3
../geological_similarity\quartzite\1YW73.jpg,3
../geological_similarity\quartzite\1Z2Z0.jpg,3
../geological_similarity\quartzite\1Z7HA.jpg,3
../geological_similarity\quartzite\1ZBTU.jpg,3
../geological_similarity\quartzite\1ZDGP.jpg,3
../geological_similarity\quartzite\1ZDK0.jpg,3
../geological_similarity\quartzite\1ZIHN.jpg,3
../geological_similarity\quartzite\20XS8.jpg,3
../geological_similarity\quartzite\21032.jpg,3
../geological_similarity\quartzite\211AK.jpg,3
../geological_similarity\quartzite\21W8O.jpg,3
../geological_similarity\quartzite\22XDV.jpg,3
../geological_similarity\quartzite\23R28.jpg,3
../geological_similarity\quartzite\23TQG.jpg,3
../geological_similarity\quartzite\2495T.jpg,3
../geological_similarity\quartzite\24PZP.jpg,3
../geological_similarity\quartzite\256NF.jpg,3
../geological_similarity\quartzite\25BF6.jpg,3
../geological_similarity\quartzite\25XTI.jpg,3
../geological_similarity\quartzite\261W2.jpg,3
../geological_similarity\quartzite\265TD.jpg,3
../geological_similarity\quartzite\26ASA.jpg,3
../geological_similarity\quartzite\26GQG.jpg,3
../geological_similarity\quartzite\26MIQ.jpg,3
../geological_similarity\quartzite\26OK5.jpg,3
../geological_similarity\quartzite\26P84.jpg,3
../geological_similarity\quartzite\26SZG.jpg,3
../geological_similarity\quartzite\277GU.jpg,3
../geological_similarity\quartzite\277RV.jpg,3
../geological_similarity\quartzite\278VW.jpg,3
../geological_similarity\quartzite\27SUE.jpg,3
../geological_similarity\quartzite\2801X.jpg,3
../geological_similarity\quartzite\28DOZ.jpg,3
../geological_similarity\quartzite\29LEQ.jpg,3
../geological_similarity\quartzite\29LGL.jpg,3
../geological_similarity\quartzite\29WRV.jpg,3
../geological_similarity\quartzite\2AWT3.jpg,3
../geological_similarity\quartzite\2B1FA.jpg,3
../geological_similarity\quartzite\2BLZ1.jpg,3
../geological_similarity\quartzite\2BPDR.jpg,3
../geological_similarity\quartzite\2BPZG.jpg,3
../geological_similarity\quartzite\2C562.jpg,3
../geological_similarity\quartzite\2C68M.jpg,3
../geological_similarity\quartzite\2CZGU.jpg,3
../geological_similarity\quartzite\2E0VV.jpg,3
../geological_similarity\quartzite\2E7IO.jpg,3
../geological_similarity\quartzite\2E80V.jpg,3
../geological_similarity\quartzite\2EDVH.jpg,3
../geological_similarity\quartzite\2EXRH.jpg,3
../geological_similarity\quartzite\2EY8E.jpg,3
../geological_similarity\quartzite\2FG9N.jpg,3
../geological_similarity\quartzite\2FKNB.jpg,3
../geological_similarity\quartzite\2FQV8.jpg,3
../geological_similarity\quartzite\2FWIN.jpg,3
../geological_similarity\quartzite\2FWWA.jpg,3
../geological_similarity\quartzite\2GGEY.jpg,3
../geological_similarity\quartzite\2GL7U.jpg,3
../geological_similarity\quartzite\2GRUT.jpg,3
../geological_similarity\quartzite\2GSDR.jpg,3
../geological_similarity\quartzite\2HADR.jpg,3
../geological_similarity\quartzite\2HHLT.jpg,3
../geological_similarity\quartzite\2HQ6H.jpg,3
../geological_similarity\quartzite\2HWC5.jpg,3
../geological_similarity\quartzite\2I76U.jpg,3
../geological_similarity\quartzite\2IJ7M.jpg,3
../geological_similarity\quartzite\2IQW0.jpg,3
../geological_similarity\quartzite\2IR7A.jpg,3
../geological_similarity\quartzite\2ITAV.jpg,3
../geological_similarity\quartzite\2J6E3.jpg,3
../geological_similarity\quartzite\2JEKS.jpg,3
../geological_similarity\quartzite\2JNPW.jpg,3
../geological_similarity\quartzite\2JXJX.jpg,3
../geological_similarity\quartzite\2K58N.jpg,3
../geological_similarity\quartzite\2KE3F.jpg,3
../geological_similarity\quartzite\2KJ7G.jpg,3
../geological_similarity\quartzite\2KS24.jpg,3
../geological_similarity\quartzite\2KZ73.jpg,3
../geological_similarity\quartzite\2KZED.jpg,3
../geological_similarity\quartzite\2LABN.jpg,3
../geological_similarity\quartzite\2LJXT.jpg,3
../geological_similarity\quartzite\2LT0P.jpg,3
../geological_similarity\quartzite\2N2N0.jpg,3
../geological_similarity\quartzite\2N7EG.jpg,3
../geological_similarity\quartzite\2OHFS.jpg,3
../geological_similarity\quartzite\2OHGK.jpg,3
../geological_similarity\quartzite\2OI66.jpg,3
../geological_similarity\quartzite\2OIU9.jpg,3
../geological_similarity\quartzite\2OZYD.jpg,3
../geological_similarity\quartzite\2P42M.jpg,3
../geological_similarity\quartzite\2P7FP.jpg,3
../geological_similarity\quartzite\2PGPX.jpg,3
../geological_similarity\quartzite\2PMBR.jpg,3
../geological_similarity\quartzite\2PN0T.jpg,3
../geological_similarity\quartzite\2QE8R.jpg,3
../geological_similarity\quartzite\2QJYI.jpg,3
../geological_similarity\quartzite\2QOVA.jpg,3
../geological_similarity\quartzite\2R35P.jpg,3
../geological_similarity\quartzite\2RGZ6.jpg,3
../geological_similarity\quartzite\2RO09.jpg,3
../geological_similarity\quartzite\2S33V.jpg,3
../geological_similarity\quartzite\2S8MW.jpg,3
../geological_similarity\quartzite\2S9IS.jpg,3
../geological_similarity\quartzite\2SF5K.jpg,3
../geological_similarity\quartzite\2T841.jpg,3
../geological_similarity\quartzite\2TCKN.jpg,3
../geological_similarity\quartzite\2U4DX.jpg,3
../geological_similarity\quartzite\2UQXR.jpg,3
../geological_similarity\quartzite\2UYIF.jpg,3
../geological_similarity\quartzite\2V1MF.jpg,3
../geological_similarity\quartzite\2V47A.jpg,3
../geological_similarity\quartzite\2V6AR.jpg,3
../geological_similarity\quartzite\2VVF6.jpg,3
../geological_similarity\quartzite\2VZQ6.jpg,3
../geological_similarity\quartzite\2W729.jpg,3
../geological_similarity\quartzite\2W7NX.jpg,3
../geological_similarity\quartzite\2WE92.jpg,3
../geological_similarity\quartzite\2WIBB.jpg,3
../geological_similarity\quartzite\2WK1O.jpg,3
../geological_similarity\quartzite\2WZEU.jpg,3
../geological_similarity\quartzite\2X2E6.jpg,3
../geological_similarity\quartzite\2X92Q.jpg,3
../geological_similarity\quartzite\2XEDQ.jpg,3
../geological_similarity\quartzite\2XNMJ.jpg,3
../geological_similarity\quartzite\2XSYV.jpg,3
../geological_similarity\quartzite\2YJPO.jpg,3
../geological_similarity\quartzite\2YLY4.jpg,3
../geological_similarity\quartzite\2YQQM.jpg,3
../geological_similarity\quartzite\2YT65.jpg,3
../geological_similarity\quartzite\2YY1T.jpg,3
../geological_similarity\quartzite\2Z3PC.jpg,3
../geological_similarity\quartzite\2ZNL9.jpg,3
../geological_similarity\quartzite\2ZOY0.jpg,3
../geological_similarity\quartzite\2ZPWL.jpg,3
../geological_similarity\quartzite\2ZQZP.jpg,3
../geological_similarity\quartzite\2ZVMG.jpg,3
../geological_similarity\quartzite\313W4.jpg,3
../geological_similarity\quartzite\31BT7.jpg,3
../geological_similarity\quartzite\31C3C.jpg,3
../geological_similarity\quartzite\31J2Q.jpg,3
../geological_similarity\quartzite\31WBI.jpg,3
../geological_similarity\quartzite\32A2R.jpg,3
../geological_similarity\quartzite\32BII.jpg,3
../geological_similarity\quartzite\32EMB.jpg,3
../geological_similarity\quartzite\32KN8.jpg,3
../geological_similarity\quartzite\32MX3.jpg,3
../geological_similarity\quartzite\32RRG.jpg,3
../geological_similarity\quartzite\33CB1.jpg,3
../geological_similarity\quartzite\33CNM.jpg,3
../geological_similarity\quartzite\33J6A.jpg,3
../geological_similarity\quartzite\343RC.jpg,3
../geological_similarity\quartzite\34DQX.jpg,3
../geological_similarity\quartzite\34NNA.jpg,3
../geological_similarity\quartzite\34O7X.jpg,3
../geological_similarity\quartzite\355UU.jpg,3
../geological_similarity\quartzite\35ECY.jpg,3
../geological_similarity\quartzite\35P88.jpg,3
../geological_similarity\quartzite\35Z0M.jpg,3
../geological_similarity\quartzite\365P6.jpg,3
../geological_similarity\quartzite\36ZJV.jpg,3
../geological_similarity\quartzite\377Z0.jpg,3
../geological_similarity\quartzite\381GX.jpg,3
../geological_similarity\quartzite\38GGV.jpg,3
../geological_similarity\quartzite\38LWU.jpg,3
../geological_similarity\quartzite\38MO7.jpg,3
../geological_similarity\quartzite\38O91.jpg,3
../geological_similarity\quartzite\38T3R.jpg,3
../geological_similarity\quartzite\38X9M.jpg,3
../geological_similarity\quartzite\38ZN7.jpg,3
../geological_similarity\quartzite\394NY.jpg,3
../geological_similarity\quartzite\394PZ.jpg,3
../geological_similarity\quartzite\398U7.jpg,3
../geological_similarity\quartzite\39FKO.jpg,3
../geological_similarity\quartzite\39S24.jpg,3
../geological_similarity\quartzite\39T3T.jpg,3
../geological_similarity\quartzite\3ANN7.jpg,3
../geological_similarity\quartzite\3AZKJ.jpg,3
../geological_similarity\quartzite\3B7CU.jpg,3
../geological_similarity\quartzite\3B7RZ.jpg,3
../geological_similarity\quartzite\3B8MJ.jpg,3
../geological_similarity\quartzite\3BYF5.jpg,3
../geological_similarity\quartzite\3BZJQ.jpg,3
../geological_similarity\quartzite\3C5CL.jpg,3
../geological_similarity\quartzite\3C6X1.jpg,3
../geological_similarity\quartzite\3CF7W.jpg,3
../geological_similarity\quartzite\3CKTW.jpg,3
../geological_similarity\quartzite\3CMYC.jpg,3
../geological_similarity\quartzite\3CYQ5.jpg,3
../geological_similarity\quartzite\3DJ9V.jpg,3
../geological_similarity\quartzite\3DZJ3.jpg,3
../geological_similarity\quartzite\3EKNF.jpg,3
../geological_similarity\quartzite\3ENLV.jpg,3
../geological_similarity\quartzite\3EQPZ.jpg,3
../geological_similarity\quartzite\3ER1W.jpg,3
../geological_similarity\quartzite\3EW4H.jpg,3
../geological_similarity\quartzite\3EYMV.jpg,3
../geological_similarity\quartzite\3FJUJ.jpg,3
../geological_similarity\quartzite\3FM7T.jpg,3
../geological_similarity\quartzite\3FZ3L.jpg,3
../geological_similarity\quartzite\3G4ME.jpg,3
../geological_similarity\quartzite\3GC5N.jpg,3
../geological_similarity\quartzite\3GI5R.jpg,3
../geological_similarity\quartzite\3GOH0.jpg,3
../geological_similarity\quartzite\3GQ61.jpg,3
../geological_similarity\quartzite\3H69E.jpg,3
../geological_similarity\quartzite\3HAZD.jpg,3
../geological_similarity\quartzite\3HBP9.jpg,3
../geological_similarity\quartzite\3HGMW.jpg,3
../geological_similarity\quartzite\3HLA3.jpg,3
../geological_similarity\quartzite\3HV5I.jpg,3
../geological_similarity\quartzite\3HYS2.jpg,3
../geological_similarity\quartzite\3I33P.jpg,3
../geological_similarity\quartzite\3I7PO.jpg,3
../geological_similarity\quartzite\3I8EG.jpg,3
../geological_similarity\quartzite\3J1RD.jpg,3
../geological_similarity\quartzite\3JC0P.jpg,3
../geological_similarity\quartzite\3JO20.jpg,3
../geological_similarity\quartzite\3JOFG.jpg,3
../geological_similarity\quartzite\3JWIL.jpg,3
../geological_similarity\quartzite\3KENV.jpg,3
../geological_similarity\quartzite\3KMXM.jpg,3
../geological_similarity\quartzite\3L530.jpg,3
../geological_similarity\quartzite\3L5CV.jpg,3
../geological_similarity\quartzite\3LK8P.jpg,3
../geological_similarity\quartzite\3MHE6.jpg,3
../geological_similarity\quartzite\3ML2O.jpg,3
../geological_similarity\quartzite\3N0MN.jpg,3
../geological_similarity\quartzite\3N3PH.jpg,3
../geological_similarity\quartzite\3NJID.jpg,3
../geological_similarity\quartzite\3NOEB.jpg,3
../geological_similarity\quartzite\3NUD6.jpg,3
../geological_similarity\quartzite\3OIH1.jpg,3
../geological_similarity\quartzite\3PB78.jpg,3
../geological_similarity\quartzite\3PM0H.jpg,3
../geological_similarity\quartzite\3QFGJ.jpg,3
../geological_similarity\quartzite\3QMEY.jpg,3
../geological_similarity\quartzite\3QQKG.jpg,3
../geological_similarity\quartzite\3QVKF.jpg,3
../geological_similarity\quartzite\3RGNC.jpg,3
../geological_similarity\quartzite\3RNNX.jpg,3
../geological_similarity\quartzite\3SB40.jpg,3
../geological_similarity\quartzite\3SGHZ.jpg,3
../geological_similarity\quartzite\3TMAR.jpg,3
../geological_similarity\quartzite\3TZBH.jpg,3
../geological_similarity\quartzite\3U32X.jpg,3
../geological_similarity\quartzite\3U5D5.jpg,3
../geological_similarity\quartzite\3UL2Z.jpg,3
../geological_similarity\quartzite\3USE5.jpg,3
../geological_similarity\quartzite\3VQA8.jpg,3
../geological_similarity\quartzite\3WFK1.jpg,3
../geological_similarity\quartzite\3WRKN.jpg,3
../geological_similarity\quartzite\3X0KZ.jpg,3
../geological_similarity\quartzite\3X7Y5.jpg,3
../geological_similarity\quartzite\3XCRP.jpg,3
../geological_similarity\quartzite\3XRC8.jpg,3
../geological_similarity\quartzite\3XVK4.jpg,3
../geological_similarity\quartzite\3Y7LG.jpg,3
../geological_similarity\quartzite\3Y9V9.jpg,3
../geological_similarity\quartzite\3YDKZ.jpg,3
../geological_similarity\quartzite\3YP62.jpg,3
../geological_similarity\quartzite\3YX8Q.jpg,3
../geological_similarity\quartzite\3Z8X8.jpg,3
../geological_similarity\quartzite\3ZKHS.jpg,3
../geological_similarity\quartzite\3ZTFZ.jpg,3
../geological_similarity\quartzite\40QQD.jpg,3
../geological_similarity\quartzite\4126T.jpg,3
../geological_similarity\quartzite\41EOA.jpg,3
../geological_similarity\quartzite\41FA7.jpg,3
../geological_similarity\quartzite\427OZ.jpg,3
../geological_similarity\quartzite\42EWV.jpg,3
../geological_similarity\quartzite\42T8P.jpg,3
../geological_similarity\quartzite\42Y25.jpg,3
../geological_similarity\quartzite\43ADV.jpg,3
../geological_similarity\quartzite\43AUK.jpg,3
../geological_similarity\quartzite\43J0Y.jpg,3
../geological_similarity\quartzite\43N1O.jpg,3
../geological_similarity\quartzite\44JYA.jpg,3
../geological_similarity\quartzite\44WIA.jpg,3
../geological_similarity\quartzite\458PU.jpg,3
../geological_similarity\quartzite\459CD.jpg,3
../geological_similarity\quartzite\45BPU.jpg,3
../geological_similarity\quartzite\45CQQ.jpg,3
../geological_similarity\quartzite\45OLK.jpg,3
../geological_similarity\quartzite\45SZC.jpg,3
../geological_similarity\quartzite\463HA.jpg,3
../geological_similarity\quartzite\466RZ.jpg,3
../geological_similarity\quartzite\46A38.jpg,3
../geological_similarity\quartzite\46AQW.jpg,3
../geological_similarity\quartzite\46JTA.jpg,3
../geological_similarity\quartzite\46KFU.jpg,3
../geological_similarity\quartzite\46NC2.jpg,3
../geological_similarity\quartzite\46OF8.jpg,3
../geological_similarity\quartzite\46ORE.jpg,3
../geological_similarity\quartzite\47D28.jpg,3
../geological_similarity\quartzite\47K99.jpg,3
../geological_similarity\quartzite\47MUX.jpg,3
../geological_similarity\quartzite\47RT1.jpg,3
../geological_similarity\quartzite\47XFT.jpg,3
../geological_similarity\quartzite\484S6.jpg,3
../geological_similarity\quartzite\487BG.jpg,3
../geological_similarity\quartzite\489CW.jpg,3
../geological_similarity\quartzite\48HT0.jpg,3
../geological_similarity\quartzite\48Z30.jpg,3
../geological_similarity\quartzite\49E4K.jpg,3
../geological_similarity\quartzite\49GNQ.jpg,3
../geological_similarity\quartzite\49T5K.jpg,3
../geological_similarity\quartzite\49XHK.jpg,3
../geological_similarity\quartzite\4ALKW.jpg,3
../geological_similarity\quartzite\4AO7A.jpg,3
../geological_similarity\quartzite\4AQ5G.jpg,3
../geological_similarity\quartzite\4AQFY.jpg,3
../geological_similarity\quartzite\4B60K.jpg,3
../geological_similarity\quartzite\4B9AW.jpg,3
../geological_similarity\quartzite\4BA0W.jpg,3
../geological_similarity\quartzite\4BEQR.jpg,3
../geological_similarity\quartzite\4BGDQ.jpg,3
../geological_similarity\quartzite\4BLPY.jpg,3
